"sensanaly","ID","scenario","region","soiltype","initdenres_collapsed","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"lower","BAU_c_m_LD-HR_1","BAU","central","medium","LD-HR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_2","BAU","central","medium","LD-HR",2,"winterwheat",7.01834477393722,0.0883916375284929,0.0102753191473869,74,6.99820514840834,7.0384843994661,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_3","BAU","central","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_4","BAU","central","medium","LD-HR",4,"winterwheat",7.51717558120118,0.121494600078281,0.0141234603792249,74,7.4894935988579,7.54485756354446,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",6.64386784172015,0.0422528384906489,0.0049117927047619,74,6.63424072801881,6.65349495542148,0,0,0,74,0,0
"lower","BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_1","BAU","central","medium","LD-HR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_2","BAU","central","medium","LD-HR",2,"winterwheat",5.4593492677207,0.655102987143282,0.0761541753894291,74,5.31008708395742,5.60861145148398,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_3","BAU","central","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_4","BAU","central","medium","LD-HR",4,"winterwheat",4.27615500121175,0.543130009190607,0.0631375810993169,74,4.15240534225709,4.39990466016641,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_5","BAU","central","medium","LD-HR",5,"winterwheat",5.14837019016551,0.372078092925033,0.0432531997308385,74,5.06359391869307,5.23314646163796,0,0,0,74,0,0
"upper","BAU_c_m_LD-HR_6","BAU","central","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",5.73097849712465,0.0706483392276358,0.00821270261638501,74,5.71488159999654,5.74707539425277,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",6.15948135094009,0.0996383005638383,0.0115827171689932,74,6.13677922528886,6.18218347659132,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",5.42828223254562,0.0333248628273805,0.00387393661514466,74,5.42068931677994,5.43587514831131,0,0,0,74,0,0
"lower","BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_1","BAU","central","light","LD-HR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_2","BAU","central","light","LD-HR",2,"winterwheat",4.48004230439861,0.532698436389076,0.0619249353927547,74,4.35866943102881,4.60141517776841,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_3","BAU","central","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_4","BAU","central","light","LD-HR",4,"winterwheat",3.60901488769436,0.476010506251403,0.0553350973689756,74,3.50055809685117,3.71747167853755,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_5","BAU","central","light","LD-HR",5,"winterwheat",4.26376497311452,0.306201548867262,0.0355952070355193,74,4.1939983673249,4.33353157890413,0,0,0,74,0,0
"upper","BAU_c_l_LD-HR_6","BAU","central","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",8.96,0,0,74,8.96,8.96,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",8.0063633617106,0.0406254992424855,0.00472261835972775,74,7.99710702972553,8.01561969369566,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",8.77213057411074,0.082294701577271,0.00956656473948501,74,8.75338010722135,8.79088104100013,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",7.58818199204566,0.0114199964197713,0.00132754761826128,74,7.58557999871387,7.59078398537746,0,0,0,74,0,0
"lower","BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_1","BAU","east","heavy","LD-HR",1,"winterwheat",8.822,0.138941990457632,0.016151678313066,74,8.79034271050639,8.85365728949361,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_2","BAU","east","heavy","LD-HR",2,"winterwheat",6.98513195147451,0.496995083648352,0.0577745049414079,74,6.87189392178935,7.09836998115967,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_3","BAU","east","heavy","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_4","BAU","east","heavy","LD-HR",4,"winterwheat",6.49403805568376,0.661533803377402,0.076901742591841,74,6.34331064020375,6.64476547116377,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_5","BAU","east","heavy","LD-HR",5,"winterwheat",6.95901869239969,0.198988842792911,0.023131983111041,74,6.91368000550205,7.00435737929733,0,0,0,74,0,0
"upper","BAU_e_h_LD-HR_6","BAU","east","heavy","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",7.94,0,0,74,7.94,7.94,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",7.01834477393722,0.0883916375284929,0.0102753191473869,74,6.99820514840834,7.0384843994661,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_3","BAU","east","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_4","BAU","east","medium","LD-HR",4,"winterwheat",7.51717558120118,0.121494600078281,0.0141234603792249,74,7.4894935988579,7.54485756354446,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_5","BAU","east","medium","LD-HR",5,"winterwheat",6.64386784172015,0.0422528384906489,0.0049117927047619,74,6.63424072801881,6.65349495542148,0,0,0,74,0,0
"lower","BAU_e_m_LD-HR_6","BAU","east","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_1","BAU","east","medium","LD-HR",1,"winterwheat",7.817,0.123839600190499,0.0143960611051241,74,7.78878372023396,7.84521627976604,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_2","BAU","east","medium","LD-HR",2,"winterwheat",5.4593492677207,0.655102987143282,0.0761541753894291,74,5.31008708395742,5.60861145148398,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_3","BAU","east","medium","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_4","BAU","east","medium","LD-HR",4,"winterwheat",4.27615500121175,0.543130009190607,0.0631375810993169,74,4.15240534225709,4.39990466016641,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_5","BAU","east","medium","LD-HR",5,"winterwheat",5.14837019016551,0.372078092925033,0.0432531997308385,74,5.06359391869307,5.23314646163796,0,0,0,74,0,0
"upper","BAU_e_m_LD-HR_6","BAU","east","medium","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_1","BAU","east","light","LD-HR",1,"winterwheat",6.48,0,0,74,6.48,6.48,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_2","BAU","east","light","LD-HR",2,"winterwheat",5.73097849712465,0.0706483392276358,0.00821270261638501,74,5.71488159999654,5.74707539425277,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_3","BAU","east","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_4","BAU","east","light","LD-HR",4,"winterwheat",6.15948135094009,0.0996383005638383,0.0115827171689932,74,6.13677922528886,6.18218347659132,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_5","BAU","east","light","LD-HR",5,"winterwheat",5.42828223254562,0.0333248628273805,0.00387393661514466,74,5.42068931677994,5.43587514831131,0,0,0,74,0,0
"lower","BAU_e_l_LD-HR_6","BAU","east","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_1","BAU","east","light","LD-HR",1,"winterwheat",6.381,0.0996757757630842,0.011587073572417,74,6.35828933579806,6.40371066420194,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_2","BAU","east","light","LD-HR",2,"winterwheat",4.48004230439861,0.532698436389076,0.0619249353927547,74,4.35866943102881,4.60141517776841,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_3","BAU","east","light","LD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_4","BAU","east","light","LD-HR",4,"winterwheat",3.60901488769436,0.476010506251403,0.0553350973689756,74,3.50055809685117,3.71747167853755,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_5","BAU","east","light","LD-HR",5,"winterwheat",4.26376497311452,0.306201548867262,0.0355952070355193,74,4.1939983673249,4.33353157890413,0,0,0,74,0,0
"upper","BAU_e_l_LD-HR_6","BAU","east","light","LD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_1","BAU","north","heavy","HD-HR",1,"winterwheat",8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_2","BAU","north","heavy","HD-HR",2,"winterwheat",7.64221291810382,0.129034823253863,0.0149999935189876,74,7.6128129308066,7.67161290540103,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_3","BAU","north","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_4","BAU","north","heavy","HD-HR",4,"winterwheat",8.35375740058138,0.146343820032733,0.0170121235235557,74,8.32041363847521,8.38710116268755,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_5","BAU","north","heavy","HD-HR",5,"winterwheat",7.44273398639114,0.0657650696708437,0.00764503406105835,74,7.42774971963147,7.45771825315082,0,0,0,74,0,0
"lower","BAU_n_h_HD-HR_6","BAU","north","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_1","BAU","north","heavy","HD-HR",1,"winterwheat",6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_2","BAU","north","heavy","HD-HR",2,"winterwheat",4.70171274486254,0.606977927844183,0.0705597508815026,74,4.56341563313479,4.84000985659028,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_3","BAU","north","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_4","BAU","north","heavy","HD-HR",4,"winterwheat",4.31292505379548,0.529806062757186,0.0615887037876826,74,4.19221119437162,4.43363891321934,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_5","BAU","north","heavy","HD-HR",5,"winterwheat",5.35704153703114,0.455868618149907,0.0529936504373345,74,5.25317398217397,5.46090909188832,0,0,0,74,0,0
"upper","BAU_n_h_HD-HR_6","BAU","north","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_1","BAU","north","medium","HD-HR",1,"winterwheat",7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_2","BAU","north","medium","HD-HR",2,"winterwheat",6.85671957791518,0.105772867033447,0.0122958460358021,74,6.832619719685,6.88081943614535,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_3","BAU","north","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_4","BAU","north","medium","HD-HR",4,"winterwheat",7.55328235730461,0.111533829638734,0.0129655443355582,74,7.52786989040692,7.57869482420231,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_5","BAU","north","medium","HD-HR",5,"winterwheat",6.66661176670978,0.036075356062846,0.00419367495914837,74,6.65839216378985,6.67483136962971,0,0,0,74,0,0
"lower","BAU_n_m_HD-HR_6","BAU","north","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_1","BAU","north","medium","HD-HR",1,"winterwheat",5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_2","BAU","north","medium","HD-HR",2,"winterwheat",4.5554930142666,0.562251391489116,0.0653603966410364,74,4.42738663685016,4.68359939168303,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_3","BAU","north","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_4","BAU","north","medium","HD-HR",4,"winterwheat",4.41057225336599,0.527202631757561,0.0612860610813438,74,4.29045157364655,4.53069293308542,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_5","BAU","north","medium","HD-HR",5,"winterwheat",5.37538892544143,0.360901007837279,0.0419538899813483,74,5.29315930107799,5.45761854980487,0,0,0,74,0,0
"upper","BAU_n_m_HD-HR_6","BAU","north","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_1","BAU","north","light","HD-HR",1,"winterwheat",6.27,0.0422866927479753,0.00491572818223751,74,6.26036517276282,6.27963482723719,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_2","BAU","north","light","HD-HR",2,"winterwheat",5.57160956867884,0.0891474569587713,0.0103631813714734,74,5.55129773319075,5.59192140416693,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_3","BAU","north","light","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_4","BAU","north","light","HD-HR",4,"winterwheat",6.13797996100407,0.0964154629227312,0.0112080699031598,74,6.11601214399388,6.15994777801427,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_5","BAU","north","light","HD-HR",5,"winterwheat",5.4254067654021,0.0334569250882082,0.00388928854113305,74,5.41778375986148,5.43302977094273,0,0,0,74,0,0
"lower","BAU_n_l_HD-HR_6","BAU","north","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_1","BAU","north","light","HD-HR",1,"winterwheat",4.549,0.375546104642731,0.0436563479041567,74,4.46343355810785,4.63456644189215,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_2","BAU","north","light","HD-HR",2,"winterwheat",3.59618888156036,0.455199982666358,0.0529159231411916,74,3.49247367220363,3.6999040909171,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_3","BAU","north","light","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_4","BAU","north","light","HD-HR",4,"winterwheat",3.49646127113428,0.435590266197686,0.0506363399052726,74,3.39721404491994,3.59570849734861,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_5","BAU","north","light","HD-HR",5,"winterwheat",4.23041137318088,0.301232399184259,0.0350175551183057,74,4.161776965149,4.29904578121276,0,0,0,74,0,0
"upper","BAU_n_l_HD-HR_6","BAU","north","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_1","BAU","central","heavy","HD-HR",1,"winterwheat",8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_2","BAU","central","heavy","HD-HR",2,"winterwheat",7.64330961246856,0.129247064599183,0.0150246660742249,74,7.61386126696308,7.67275795797404,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_3","BAU","central","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_4","BAU","central","heavy","HD-HR",4,"winterwheat",8.35409007512998,0.146229116929456,0.0169987895586431,74,8.32077244759504,8.38740770266492,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_5","BAU","central","heavy","HD-HR",5,"winterwheat",7.44379450053475,0.0653560630806524,0.00759748801071795,74,7.42890342403374,7.45868557703576,0,0,0,74,0,0
"lower","BAU_c_h_HD-HR_6","BAU","central","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_1","BAU","central","heavy","HD-HR",1,"winterwheat",6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_2","BAU","central","heavy","HD-HR",2,"winterwheat",4.7069299677997,0.608465871058652,0.0707327207667695,74,4.56829383509684,4.84556610050257,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_3","BAU","central","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_4","BAU","central","heavy","HD-HR",4,"winterwheat",4.31401957939004,0.529094737577148,0.0615060139151242,74,4.19346779211639,4.43457136666368,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_5","BAU","central","heavy","HD-HR",5,"winterwheat",5.36468432303136,0.45505494424777,0.0528990627675036,74,5.26100216000705,5.46836648605567,0,0,0,74,0,0
"upper","BAU_c_h_HD-HR_6","BAU","central","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_1","BAU","central","medium","HD-HR",1,"winterwheat",7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_2","BAU","central","medium","HD-HR",2,"winterwheat",6.85671957791518,0.105772867033447,0.0122958460358021,74,6.832619719685,6.88081943614535,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_3","BAU","central","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_4","BAU","central","medium","HD-HR",4,"winterwheat",7.55328235730461,0.111533829638734,0.0129655443355582,74,7.52786989040692,7.57869482420231,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_5","BAU","central","medium","HD-HR",5,"winterwheat",6.66661176670978,0.036075356062846,0.00419367495914837,74,6.65839216378985,6.67483136962971,0,0,0,74,0,0
"lower","BAU_c_m_HD-HR_6","BAU","central","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_1","BAU","central","medium","HD-HR",1,"winterwheat",5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_2","BAU","central","medium","HD-HR",2,"winterwheat",4.5554930142666,0.562251391489116,0.0653603966410364,74,4.42738663685016,4.68359939168303,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_3","BAU","central","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_4","BAU","central","medium","HD-HR",4,"winterwheat",4.41057225336599,0.527202631757561,0.0612860610813438,74,4.29045157364655,4.53069293308542,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_5","BAU","central","medium","HD-HR",5,"winterwheat",5.37538892544143,0.360901007837279,0.0419538899813483,74,5.29315930107799,5.45761854980487,0,0,0,74,0,0
"upper","BAU_c_m_HD-HR_6","BAU","central","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_1","BAU","central","light","HD-HR",1,"winterwheat",6.27,0.0422866927479753,0.00491572818223751,74,6.26036517276282,6.27963482723719,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_2","BAU","central","light","HD-HR",2,"winterwheat",5.57160956867884,0.0891474569587713,0.0103631813714734,74,5.55129773319075,5.59192140416693,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_3","BAU","central","light","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_4","BAU","central","light","HD-HR",4,"winterwheat",6.13797996100407,0.0964154629227312,0.0112080699031598,74,6.11601214399388,6.15994777801427,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_5","BAU","central","light","HD-HR",5,"winterwheat",5.4254067654021,0.0334569250882082,0.00388928854113305,74,5.41778375986148,5.43302977094273,0,0,0,74,0,0
"lower","BAU_c_l_HD-HR_6","BAU","central","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_1","BAU","central","light","HD-HR",1,"winterwheat",4.549,0.375546104642731,0.0436563479041567,74,4.46343355810785,4.63456644189215,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_2","BAU","central","light","HD-HR",2,"winterwheat",3.59618888156036,0.455199982666358,0.0529159231411916,74,3.49247367220363,3.6999040909171,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_3","BAU","central","light","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_4","BAU","central","light","HD-HR",4,"winterwheat",3.49646127113428,0.435590266197686,0.0506363399052726,74,3.39721404491994,3.59570849734861,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_5","BAU","central","light","HD-HR",5,"winterwheat",4.23041137318088,0.301232399184259,0.0350175551183057,74,4.161776965149,4.29904578121276,0,0,0,74,0,0
"upper","BAU_c_l_HD-HR_6","BAU","central","light","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_1","BAU","east","heavy","HD-HR",1,"winterwheat",8.6675,0.0588993220418228,0.00684690711097369,74,8.65408006206249,8.68091993793751,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_2","BAU","east","heavy","HD-HR",2,"winterwheat",7.88013974464821,0.0664392860174989,0.00772341011935949,74,7.86500186081427,7.89527762848216,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_3","BAU","east","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_4","BAU","east","heavy","HD-HR",4,"winterwheat",8.76969011650834,0.0802184847807629,0.00932520943937069,74,8.75141270600717,8.78796752700951,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_5","BAU","east","heavy","HD-HR",5,"winterwheat",7.59114301670053,0.0107840141288046,0.00125361617865352,74,7.58868592899037,7.59360010441069,0,0,0,74,0,0
"lower","BAU_e_h_HD-HR_6","BAU","east","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_1","BAU","east","heavy","HD-HR",1,"winterwheat",6.293,0.518515399171599,0.0602761908060073,74,6.17485866602023,6.41114133397978,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_2","BAU","east","heavy","HD-HR",2,"winterwheat",5.93065245908213,0.483427991857863,0.0561973625561429,74,5.82050562847209,6.04079928969217,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_3","BAU","east","heavy","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_4","BAU","east","heavy","HD-HR",4,"winterwheat",6.44505415413255,0.641658198337768,0.0745912504373788,74,6.29885530327529,6.59125300498981,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_5","BAU","east","heavy","HD-HR",5,"winterwheat",7.01183169227414,0.190822817917768,0.0221827020013823,74,6.96835359635143,7.05530978819685,0,0,0,74,0,0
"upper","BAU_e_h_HD-HR_6","BAU","east","heavy","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_1","BAU","east","medium","HD-HR",1,"winterwheat",7.6825,0.0518515399171597,0.00602761908060071,74,7.67068586660202,7.69431413339798,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_2","BAU","east","medium","HD-HR",2,"winterwheat",6.85671957791518,0.105772867033447,0.0122958460358021,74,6.832619719685,6.88081943614535,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_3","BAU","east","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_4","BAU","east","medium","HD-HR",4,"winterwheat",7.55328235730461,0.111533829638734,0.0129655443355582,74,7.52786989040692,7.57869482420231,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_5","BAU","east","medium","HD-HR",5,"winterwheat",6.66661176670978,0.036075356062846,0.00419367495914837,74,6.65839216378985,6.67483136962971,0,0,0,74,0,0
"lower","BAU_e_m_HD-HR_6","BAU","east","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_1","BAU","east","medium","HD-HR",1,"winterwheat",5.5755,0.459616077129776,0.0534292836950336,74,5.47077860395773,5.68022139604227,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_2","BAU","east","medium","HD-HR",2,"winterwheat",4.5554930142666,0.562251391489116,0.0653603966410364,74,4.42738663685016,4.68359939168303,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_3","BAU","east","medium","HD-HR",3,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_4","BAU","east","medium","HD-HR",4,"winterwheat",4.41057225336599,0.527202631757561,0.0612860610813438,74,4.29045157364655,4.53069293308542,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_5","BAU","east","medium","HD-HR",5,"winterwheat",5.37538892544143,0.360901007837279,0.0419538899813483,74,5.29315930107799,5.45761854980487,0,0,0,74,0,0
"upper","BAU_e_m_HD-HR_6","BAU","east","medium","HD-HR",6,"wosr",0,0,0,74,0,0,0,0,0,74,0,0
