"sensanaly","ID","scenario","region","soiltype","initdenres","year","crop","ww_yield_mean","ww_yield_sd","ww_yield_se","ww_yield_n","ww_yield_ci_l","ww_yield_ci_u","prod_cost_mean","prod_cost_sd","prod_cost_se","prod_cost_n","prod_cost_ci_l","prod_cost_ci_u"
"lower","CWW_c_m_HD-HR_2","CWW","central","medium","HD-HR",2,"winterwheat",6.96115958359507,0.0759548314402928,0.0124868973697333,37,6.9366852647504,6.98563390243975,0.062348461693167,0.0571321941107086,0.00939247485433359,37,0.0439392109786732,0.0807577124076608
"lower","CWW_c_m_HD-HR_3","CWW","central","medium","HD-HR",3,"winterwheat",6.82550771466703,0.144840792223022,0.0238116795619705,37,6.77883682272557,6.8721786066085,6.82550771466703,0.144840792223022,0.0238116795619705,37,6.77883682272557,6.8721786066085
"lower","CWW_c_m_HD-HR_4","CWW","central","medium","HD-HR",4,"winterwheat",6.47693120082973,0.176329012524371,0.0289883110915602,37,6.42011411109027,6.53374829056919,-1.08298576357197,0.135174944438933,0.0222226239748185,37,-1.12654210656262,-1.03942942058133
"lower","CWW_c_m_HD-HR_5","CWW","central","medium","HD-HR",5,"winterwheat",6.45728245553294,0.190200466813233,0.0312687641291017,37,6.3959956778399,6.51856923322598,-0.210130124619984,0.164539685296891,0.0270501576343511,37,-0.263148433583312,-0.157111815656656
"lower","CWW_c_m_HD-HR_6","CWW","central","medium","HD-HR",6,"winterwheat",6.29896722821373,0.189797944711695,0.0312025899032408,37,6.23781015200338,6.36012430442408,6.29896722821373,0.189797944711695,0.0312025899032408,37,6.23781015200338,6.36012430442408
"lower","CWW_c_l_HD-HR_1","CWW","central","light","HD-HR",1,"winterwheat",6.312,0,0,37,6.312,6.312,0,0,0,37,0,0
"lower","CWW_c_l_HD-HR_2","CWW","central","light","HD-HR",2,"winterwheat",5.68125635943676,0.0619437460289766,0.010183489117064,37,5.66129672076731,5.7012159981062,0.0725980796949853,0.0488264965893261,0.00802702659295369,37,0.0568651075727961,0.0883310518171745
"lower","CWW_c_l_HD-HR_3","CWW","central","light","HD-HR",3,"winterwheat",5.57058104885467,0.118122587832367,0.0194192338175293,37,5.53251935057231,5.60864274713703,5.57058104885467,0.118122587832367,0.0194192338175293,37,5.53251935057231,5.60864274713703
"lower","CWW_c_l_HD-HR_4","CWW","central","light","HD-HR",4,"winterwheat",5.28611864922036,0.143802301476186,0.0236409527348647,37,5.23978238186003,5.3324549165807,-0.858343824962991,0.109690684629225,0.018033037469876,37,-0.893688578403947,-0.822999071522034
"lower","CWW_c_l_HD-HR_5","CWW","central","light","HD-HR",5,"winterwheat",5.27009442975502,0.15511494380885,0.0255007396781023,37,5.22011297998594,5.3200758795241,-0.156189064310532,0.131261075967149,0.0215791879616108,37,-0.198484272715289,-0.113893855905775
"lower","CWW_c_l_HD-HR_6","CWW","central","light","HD-HR",6,"winterwheat",5.14088977834906,0.15478667335711,0.0254467723482741,37,5.09101410454644,5.19076545215168,5.14088977834906,0.15478667335711,0.0254467723482741,37,5.09101410454644,5.19076545215168
"lower","CWW_e_h_HD-HR_1","CWW","east","heavy","HD-HR",1,"winterwheat",8.726,0,0,37,8.726,8.726,0,0,0,37,0,0
"lower","CWW_e_h_HD-HR_2","CWW","east","heavy","HD-HR",2,"winterwheat",7.9676664681582,0.0414734358387797,0.0068181908519691,37,7.95430281408834,7.98103012222805,0.0582028831614556,0.0438409856202006,0.00720741363842971,37,0.0440763524301333,0.0723294138927778
"lower","CWW_e_h_HD-HR_3","CWW","east","heavy","HD-HR",3,"winterwheat",7.88301340812228,0.0578626213396382,0.00951255635106988,37,7.86436879767419,7.90165801857038,7.88301340812228,0.0578626213396382,0.00951255635106988,37,7.86436879767419,7.90165801857038
"lower","CWW_e_h_HD-HR_4","CWW","east","heavy","HD-HR",4,"winterwheat",7.5219152566611,0.070120729920584,0.0115277769880565,37,7.49932081376451,7.5445096995577,-1.25434469577754,0.0842409359894281,0.0138491245663174,37,-1.28148897992752,-1.22720041162755
"lower","CWW_e_h_HD-HR_5","CWW","east","heavy","HD-HR",5,"winterwheat",7.51685959404593,0.0787760584302393,0.012950704229839,37,7.49147621375545,7.54224297433642,-0.0747894566677597,0.0761525869489888,0.0125194081750969,37,-0.0993274966909497,-0.0502514166445698
"lower","CWW_e_h_HD-HR_6","CWW","east","heavy","HD-HR",6,"winterwheat",7.33821644338057,0.080611274028596,0.0132524118156958,37,7.31224171622181,7.36419117053934,7.33821644338057,0.080611274028596,0.0132524118156958,37,7.31224171622181,7.36419117053934
"lower","CWW_e_m_HD-HR_1","CWW","east","medium","HD-HR",1,"winterwheat",7.734,0,0,37,7.734,7.734,0,0,0,37,0,0
"lower","CWW_e_m_HD-HR_2","CWW","east","medium","HD-HR",2,"winterwheat",6.96115958359507,0.0759548314402928,0.0124868973697333,37,6.9366852647504,6.98563390243975,0.062348461693167,0.0571321941107086,0.00939247485433359,37,0.0439392109786732,0.0807577124076608
"lower","CWW_e_m_HD-HR_3","CWW","east","medium","HD-HR",3,"winterwheat",6.82550771466703,0.144840792223022,0.0238116795619705,37,6.77883682272557,6.8721786066085,6.82550771466703,0.144840792223022,0.0238116795619705,37,6.77883682272557,6.8721786066085
"lower","CWW_e_m_HD-HR_4","CWW","east","medium","HD-HR",4,"winterwheat",6.47693120082973,0.176329012524371,0.0289883110915602,37,6.42011411109027,6.53374829056919,-1.08298576357197,0.135174944438933,0.0222226239748185,37,-1.12654210656262,-1.03942942058133
"lower","CWW_e_m_HD-HR_5","CWW","east","medium","HD-HR",5,"winterwheat",6.45728245553294,0.190200466813233,0.0312687641291017,37,6.3959956778399,6.51856923322598,-0.210130124619984,0.164539685296891,0.0270501576343511,37,-0.263148433583312,-0.157111815656656
"lower","CWW_e_m_HD-HR_6","CWW","east","medium","HD-HR",6,"winterwheat",6.29896722821373,0.189797944711695,0.0312025899032408,37,6.23781015200338,6.36012430442408,6.29896722821373,0.189797944711695,0.0312025899032408,37,6.23781015200338,6.36012430442408
"lower","CWW_e_l_HD-HR_1","CWW","east","light","HD-HR",1,"winterwheat",6.312,0,0,37,6.312,6.312,0,0,0,37,0,0
"lower","CWW_e_l_HD-HR_2","CWW","east","light","HD-HR",2,"winterwheat",5.68125635943676,0.0619437460289766,0.010183489117064,37,5.66129672076731,5.7012159981062,0.0725980796949853,0.0488264965893261,0.00802702659295369,37,0.0568651075727961,0.0883310518171745
"lower","CWW_e_l_HD-HR_3","CWW","east","light","HD-HR",3,"winterwheat",5.57058104885467,0.118122587832367,0.0194192338175293,37,5.53251935057231,5.60864274713703,5.57058104885467,0.118122587832367,0.0194192338175293,37,5.53251935057231,5.60864274713703
"lower","CWW_e_l_HD-HR_4","CWW","east","light","HD-HR",4,"winterwheat",5.28611864922036,0.143802301476186,0.0236409527348647,37,5.23978238186003,5.3324549165807,-0.858343824962991,0.109690684629225,0.018033037469876,37,-0.893688578403947,-0.822999071522034
"lower","CWW_e_l_HD-HR_5","CWW","east","light","HD-HR",5,"winterwheat",5.27009442975502,0.15511494380885,0.0255007396781023,37,5.22011297998594,5.3200758795241,-0.156189064310532,0.131261075967149,0.0215791879616108,37,-0.198484272715289,-0.113893855905775
"lower","CWW_e_l_HD-HR_6","CWW","east","light","HD-HR",6,"winterwheat",5.14088977834906,0.15478667335711,0.0254467723482741,37,5.09101410454644,5.19076545215168,5.14088977834906,0.15478667335711,0.0254467723482741,37,5.09101410454644,5.19076545215168
"lower","CWW_n_h_VD-HR_1","CWW","north","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","CWW_n_h_VD-HR_2","CWW","north","heavy","VD-HR",2,"winterwheat",7.70458670401571,0.124180661177669,0.0204151749405184,37,7.6645729611323,7.74460044689913,0.118511317769556,0.0871606829855971,0.0143291280156755,37,0.0904262268588317,0.146596408680279
"lower","CWW_n_h_VD-HR_3","CWW","north","heavy","VD-HR",3,"winterwheat",7.55127481868968,0.200502865329842,0.0329624680120484,37,7.48666838138607,7.6158812559933,7.55127481868968,0.200502865329842,0.0329624680120484,37,7.48666838138607,7.6158812559933
"lower","CWW_n_h_VD-HR_4","CWW","north","heavy","VD-HR",4,"winterwheat",7.17714269934811,0.222619909304106,0.0365984876436055,37,7.10540966356664,7.24887573512957,-1.1701759310805,0.182985422777982,0.030082618196343,37,-1.22913786274533,-1.11121399941567
"lower","CWW_n_h_VD-HR_5","CWW","north","heavy","VD-HR",5,"winterwheat",7.16343018325789,0.232141383431935,0.0381638083478747,37,7.08862911889606,7.23823124761973,-0.279290583786664,0.195059831429676,0.0320676387509925,37,-0.342143155738609,-0.216438011834718
"lower","CWW_n_h_VD-HR_6","CWW","north","heavy","VD-HR",6,"winterwheat",6.99197988051311,0.229402180527935,0.0377134861644332,37,6.91806144763083,7.0658983133954,6.99197988051311,0.229402180527935,0.0377134861644332,37,6.91806144763083,7.0658983133954
"lower","CWW_n_m_VD-HR_1","CWW","north","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","CWW_n_m_VD-HR_2","CWW","north","medium","VD-HR",2,"winterwheat",6.89196380699908,0.0993093419369952,0.0163263552444035,37,6.85996415072004,6.92396346327811,0.0773357730706302,0.0720112340838567,0.0118385739579951,37,0.0541321681129599,0.100539378028301
"lower","CWW_n_m_VD-HR_3","CWW","north","medium","VD-HR",3,"winterwheat",6.7812408092706,0.160012128711369,0.0263058319167236,37,6.72968137871383,6.83280023982738,6.7812408092706,0.160012128711369,0.0263058319167236,37,6.72968137871383,6.83280023982738
"lower","CWW_n_m_VD-HR_4","CWW","north","medium","VD-HR",4,"winterwheat",6.45486996736596,0.181512700535215,0.0298405041510499,37,6.3963825792299,6.51335735550202,-1.09177778284157,0.14102427288961,0.0231842476485262,37,-1.13721890823268,-1.04633665745046
"lower","CWW_n_m_VD-HR_5","CWW","north","medium","VD-HR",5,"winterwheat",6.44541352692454,0.191969020074422,0.0315595124942368,37,6.38355688243584,6.50727017141324,-0.22039742634209,0.166965734711843,0.0274489977013219,37,-0.274197461836681,-0.166597390847499
"lower","CWW_n_m_VD-HR_6","CWW","north","medium","VD-HR",6,"winterwheat",6.2917729069961,0.190699543067129,0.0313508117598304,37,6.23032531594684,6.35322049804537,6.2917729069961,0.190699543067129,0.0313508117598304,37,6.23032531594684,6.35322049804537
"lower","CWW_n_l_VD-HR_1","CWW","north","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","CWW_n_l_VD-HR_2","CWW","north","light","VD-HR",2,"winterwheat",5.62482485230993,0.0809901429389088,0.0133146974808727,37,5.59872804524741,5.65092165937244,0.0902639946940237,0.0608801797001527,0.0100086398896733,37,0.0706470605102641,0.109880928877783
"lower","CWW_n_l_VD-HR_3","CWW","north","light","VD-HR",3,"winterwheat",5.53447988328865,0.130495328269466,0.0214532998155804,37,5.49243141565011,5.57652835092719,5.53447988328865,0.130495328269466,0.0214532998155804,37,5.49243141565011,5.57652835092719
"lower","CWW_n_l_VD-HR_4","CWW","north","light","VD-HR",4,"winterwheat",5.26812696367709,0.148029775193767,0.024335945132895,37,5.22042851121662,5.31582541613757,-0.8633704841477,0.114297723098735,0.0187904299287402,37,-0.900199726808031,-0.82654124148737
"lower","CWW_n_l_VD-HR_5","CWW","north","light","VD-HR",5,"winterwheat",5.26041491516176,0.15655725908982,0.0257378548496689,37,5.20996871965641,5.31086111066711,-0.164115121576899,0.133403453270827,0.0219313926207615,37,-0.207100651113592,-0.121129592040207
"lower","CWW_n_l_VD-HR_6","CWW","north","light","VD-HR",6,"winterwheat",5.13502256492886,0.155521957452804,0.0255676523089879,37,5.08490996640325,5.18513516345448,5.13502256492886,0.155521957452804,0.0255676523089879,37,5.08490996640325,5.18513516345448
"lower","CWW_c_h_VD-HR_1","CWW","central","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","CWW_c_h_VD-HR_2","CWW","central","heavy","VD-HR",2,"winterwheat",7.70778999624303,0.123925892976881,0.0203732913063113,37,7.66785834528266,7.7477216472034,0.121714609996876,0.0878316533693661,0.014439434867279,37,0.0934133176570091,0.150015902336743
"lower","CWW_c_h_VD-HR_3","CWW","central","heavy","VD-HR",3,"winterwheat",7.55570971513807,0.200269577534108,0.0329241157346791,37,7.4911784482981,7.62024098197804,7.55570971513807,0.200269577534108,0.0329241157346791,37,7.4911784482981,7.62024098197804
"lower","CWW_c_h_VD-HR_4","CWW","central","heavy","VD-HR",4,"winterwheat",7.18177533150609,0.222595615799243,0.0365944938160079,37,7.11005012362671,7.25350053938546,-1.16554329892252,0.18402478276104,0.0302534879250034,37,-1.22484013525552,-1.10624646258951
"lower","CWW_c_h_VD-HR_5","CWW","central","heavy","VD-HR",5,"winterwheat",7.16816047102998,0.232242583464987,0.0381804455308238,37,7.09332679778957,7.24299414427039,-0.274560296014578,0.194864951769936,0.0320356007322847,37,-0.337350073449856,-0.2117705185793
"lower","CWW_c_h_VD-HR_6","CWW","central","heavy","VD-HR",6,"winterwheat",6.99662872994303,0.22950339249743,0.0377301253097215,37,6.92267768433598,7.07057977555009,6.99662872994303,0.22950339249743,0.0377301253097215,37,6.92267768433598,7.07057977555009
"lower","CWW_c_m_VD-HR_1","CWW","central","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","CWW_c_m_VD-HR_2","CWW","central","medium","VD-HR",2,"winterwheat",6.89455988237344,0.0987927218803679,0.0162414234302723,37,6.8627266924501,6.92639307229677,0.0799318484449924,0.0727782715230194,0.0119646741362187,37,0.0564810871380037,0.103382609751981
"lower","CWW_c_m_VD-HR_3","CWW","central","medium","VD-HR",3,"winterwheat",6.78480718185288,0.159025899709004,0.0261436968674836,37,6.73356553599261,6.83604882771315,6.78480718185288,0.159025899709004,0.0261436968674836,37,6.73356553599261,6.83604882771315
"lower","CWW_c_m_VD-HR_4","CWW","central","medium","VD-HR",4,"winterwheat",6.45864447194086,0.180482338257269,0.029671113635998,37,6.4004890892143,6.51679985466742,-1.08800327826667,0.141270981775969,0.0232248063396029,37,-1.13352389869229,-1.04248265784105
"lower","CWW_c_m_VD-HR_5","CWW","central","medium","VD-HR",5,"winterwheat",6.44929350709443,0.190978484260607,0.0313966694095559,37,6.3877560350517,6.51083097913716,-0.216517446172197,0.165878719747722,0.0272702935420347,37,-0.269967221514585,-0.163067670829809
"lower","CWW_c_m_VD-HR_6","CWW","central","medium","VD-HR",6,"winterwheat",6.29559779933036,0.189735467454416,0.0311923187054146,37,6.23446085466774,6.35673474399297,6.29559779933036,0.189735467454416,0.0311923187054146,37,6.23446085466774,6.35673474399297
"lower","CWW_c_l_VD-HR_1","CWW","central","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","CWW_c_l_VD-HR_2","CWW","central","light","VD-HR",2,"winterwheat",5.62694203999387,0.0805688217276787,0.0132454327004162,37,5.60098099190106,5.65290308808669,0.0923811823779695,0.0613740812889069,0.010089836810693,37,0.0726051022290113,0.112157262526928
"lower","CWW_c_l_VD-HR_3","CWW","central","light","VD-HR",3,"winterwheat",5.53738838131691,0.129691025005401,0.0213210731734818,37,5.49559907789689,5.57917768473694,5.53738838131691,0.129691025005401,0.0213210731734818,37,5.49559907789689,5.57917768473694
"lower","CWW_c_l_VD-HR_4","CWW","central","light","VD-HR",4,"winterwheat",5.27120520041779,0.147189479743792,0.0241978014118819,37,5.2237775096505,5.31863289118508,-0.860292247407005,0.114563311239475,0.0188340923501181,37,-0.897207068413237,-0.823377426400774
"lower","CWW_c_l_VD-HR_5","CWW","central","light","VD-HR",5,"winterwheat",5.26357917083429,0.15574944347467,0.0256050507806087,37,5.2133932713043,5.31376507036429,-0.160950865904365,0.132448676894539,0.0217744283513968,37,-0.203628745473103,-0.118272986335628
"lower","CWW_c_l_VD-HR_6","CWW","central","light","VD-HR",6,"winterwheat",5.13814189459951,0.154735721030786,0.0254383958374255,37,5.08828263875816,5.18800115044087,5.13814189459951,0.154735721030786,0.0254383958374255,37,5.08828263875816,5.18800115044087
"lower","CWW_e_h_VD-HR_1","CWW","east","heavy","VD-HR",1,"winterwheat",8.609,0,0,37,8.609,8.609,0,0,0,37,0,0
"lower","CWW_e_h_VD-HR_2","CWW","east","heavy","VD-HR",2,"winterwheat",7.92990249695569,0.0569140495363686,0.00935661210722593,37,7.91156353722553,7.94824145668586,0.0790865926560089,0.0591281925565307,0.00972061497748982,37,0.0600341873001289,0.098138998011889
"lower","CWW_e_h_VD-HR_3","CWW","east","heavy","VD-HR",3,"winterwheat",7.86210732245206,0.0696495109007768,0.0114503090584011,37,7.83966471669759,7.88454992820653,7.86210732245206,0.0696495109007768,0.0114503090584011,37,7.83966471669759,7.88454992820653
"lower","CWW_e_h_VD-HR_4","CWW","east","heavy","VD-HR",4,"winterwheat",7.51148587473245,0.0765730124091265,0.0125885256949809,37,7.48681236437029,7.53615938509462,-1.25163440584559,0.0906646287205514,0.0149051731460749,37,-1.2808485452119,-1.22242026647928
"lower","CWW_e_h_VD-HR_5","CWW","east","heavy","VD-HR",5,"winterwheat",7.51170799362973,0.0819814748960013,0.0134776714507022,37,7.48529175758636,7.53812422967311,-0.0789289890576265,0.0794043700918377,0.0130539980307179,37,-0.104514825197834,-0.0533431529174194
"lower","CWW_e_h_VD-HR_6","CWW","east","heavy","VD-HR",6,"winterwheat",7.33580285724153,0.0820830120722303,0.0134943640596481,37,7.30935390368462,7.36225181079844,7.33580285724153,0.0820830120722303,0.0134943640596481,37,7.30935390368462,7.36225181079844
"lower","CWW_e_m_VD-HR_1","CWW","east","medium","VD-HR",1,"winterwheat",7.631,0,0,37,7.631,7.631,0,0,0,37,0,0
"lower","CWW_e_m_VD-HR_2","CWW","east","medium","VD-HR",2,"winterwheat",6.89455988237344,0.0987927218803679,0.0162414234302723,37,6.8627266924501,6.92639307229677,0.0799318484449924,0.0727782715230194,0.0119646741362187,37,0.0564810871380037,0.103382609751981
"lower","CWW_e_m_VD-HR_3","CWW","east","medium","VD-HR",3,"winterwheat",6.78480718185288,0.159025899709004,0.0261436968674836,37,6.73356553599261,6.83604882771315,6.78480718185288,0.159025899709004,0.0261436968674836,37,6.73356553599261,6.83604882771315
"lower","CWW_e_m_VD-HR_4","CWW","east","medium","VD-HR",4,"winterwheat",6.45864447194086,0.180482338257269,0.029671113635998,37,6.4004890892143,6.51679985466742,-1.08800327826667,0.141270981775969,0.0232248063396029,37,-1.13352389869229,-1.04248265784105
"lower","CWW_e_m_VD-HR_5","CWW","east","medium","VD-HR",5,"winterwheat",6.44929350709443,0.190978484260607,0.0313966694095559,37,6.3877560350517,6.51083097913716,-0.216517446172197,0.165878719747722,0.0272702935420347,37,-0.269967221514585,-0.163067670829809
"lower","CWW_e_m_VD-HR_6","CWW","east","medium","VD-HR",6,"winterwheat",6.29559779933036,0.189735467454416,0.0311923187054146,37,6.23446085466774,6.35673474399297,6.29559779933036,0.189735467454416,0.0311923187054146,37,6.23446085466774,6.35673474399297
"lower","CWW_e_l_VD-HR_1","CWW","east","light","VD-HR",1,"winterwheat",6.228,0,0,37,6.228,6.228,0,0,0,37,0,0
"lower","CWW_e_l_VD-HR_2","CWW","east","light","VD-HR",2,"winterwheat",5.62694203999387,0.0805688217276787,0.0132454327004162,37,5.60098099190106,5.65290308808669,0.0923811823779695,0.0613740812889069,0.010089836810693,37,0.0726051022290113,0.112157262526928
"lower","CWW_e_l_VD-HR_3","CWW","east","light","VD-HR",3,"winterwheat",5.53738838131691,0.129691025005401,0.0213210731734818,37,5.49559907789689,5.57917768473694,5.53738838131691,0.129691025005401,0.0213210731734818,37,5.49559907789689,5.57917768473694
"lower","CWW_e_l_VD-HR_4","CWW","east","light","VD-HR",4,"winterwheat",5.27120520041779,0.147189479743792,0.0241978014118819,37,5.2237775096505,5.31863289118508,-0.860292247407005,0.114563311239475,0.0188340923501181,37,-0.897207068413237,-0.823377426400774
"lower","CWW_e_l_VD-HR_5","CWW","east","light","VD-HR",5,"winterwheat",5.26357917083429,0.15574944347467,0.0256050507806087,37,5.2133932713043,5.31376507036429,-0.160950865904365,0.132448676894539,0.0217744283513968,37,-0.203628745473103,-0.118272986335628
"lower","CWW_e_l_VD-HR_6","CWW","east","light","VD-HR",6,"winterwheat",5.13814189459951,0.154735721030786,0.0254383958374255,37,5.08828263875816,5.18800115044087,5.13814189459951,0.154735721030786,0.0254383958374255,37,5.08828263875816,5.18800115044087
"upper","BAU_n_h_LD-LR_1","BAU","north","heavy","LD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_n_h_LD-LR_2","BAU","north","heavy","LD-LR",2,"winterwheat",7.40395174179323,0.339391636544298,0.0557956413477905,37,7.29459228475156,7.5133111988349,0,0,0,37,0,0
"upper","BAU_n_h_LD-LR_3","BAU","north","heavy","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_h_LD-LR_4","BAU","north","heavy","LD-LR",4,"winterwheat",6.79882474172597,0.825679157431131,0.135740817320819,37,6.53277273977717,7.06487674367478,0,0,0,37,0,0
"upper","BAU_n_h_LD-LR_5","BAU","north","heavy","LD-LR",5,"winterwheat",7.04880550382946,0.288607067191899,0.0474467095755174,37,6.95580995306144,7.14180105459747,0,0,0,37,0,0
"upper","BAU_n_h_LD-LR_6","BAU","north","heavy","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_1","BAU","north","medium","LD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_2","BAU","north","medium","LD-LR",2,"winterwheat",6.72545196550482,0.238826189841637,0.0392627837519621,37,6.64849690935097,6.80240702165866,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_3","BAU","north","medium","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_4","BAU","north","medium","LD-LR",4,"winterwheat",6.56713524742491,0.636817240887173,0.104692109500443,37,6.36193871280404,6.77233178204578,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_5","BAU","north","medium","LD-LR",5,"winterwheat",6.45620536110884,0.180790676424167,0.0297218041183835,37,6.39795062503681,6.51446009718087,0,0,0,37,0,0
"upper","BAU_n_m_LD-LR_6","BAU","north","medium","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_1","BAU","north","light","LD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_2","BAU","north","light","LD-LR",2,"winterwheat",5.50010626744819,0.189870239045473,0.0312144750185019,37,5.43892589641192,5.56128663848445,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_3","BAU","north","light","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_4","BAU","north","light","LD-LR",4,"winterwheat",5.49036820898906,0.485758751704314,0.0798582468549037,37,5.33384604515345,5.64689037282467,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_5","BAU","north","light","LD-LR",5,"winterwheat",5.29458033628735,0.135645989264582,0.0223000632671307,37,5.25087221228377,5.33828846029092,0,0,0,37,0,0
"upper","BAU_n_l_LD-LR_6","BAU","north","light","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_1","BAU","central","heavy","LD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_2","BAU","central","heavy","LD-LR",2,"winterwheat",7.41139235536399,0.334870087425785,0.0550523032516555,37,7.30348984099074,7.51929486973723,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_3","BAU","central","heavy","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_4","BAU","central","heavy","LD-LR",4,"winterwheat",6.80308002762917,0.823943149318483,0.135455419345145,37,6.53758740571268,7.06857264954565,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_5","BAU","central","heavy","LD-LR",5,"winterwheat",7.05623696696821,0.285629835614152,0.0469572557191622,37,6.96420074575865,7.14827318817777,0,0,0,37,0,0
"upper","BAU_c_h_LD-LR_6","BAU","central","heavy","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_1","BAU","central","medium","LD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_2","BAU","central","medium","LD-LR",2,"winterwheat",6.72545196550482,0.238826189841637,0.0392627837519621,37,6.64849690935097,6.80240702165866,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_3","BAU","central","medium","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_4","BAU","central","medium","LD-LR",4,"winterwheat",6.56713524742491,0.636817240887173,0.104692109500443,37,6.36193871280404,6.77233178204578,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_5","BAU","central","medium","LD-LR",5,"winterwheat",6.45620536110884,0.180790676424167,0.0297218041183835,37,6.39795062503681,6.51446009718087,0,0,0,37,0,0
"upper","BAU_c_m_LD-LR_6","BAU","central","medium","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_1","BAU","central","light","LD-LR",1,"winterwheat",6.48,0,0,37,6.48,6.48,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_2","BAU","central","light","LD-LR",2,"winterwheat",5.50010626744819,0.189870239045473,0.0312144750185019,37,5.43892589641192,5.56128663848445,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_3","BAU","central","light","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_4","BAU","central","light","LD-LR",4,"winterwheat",5.49036820898906,0.485758751704314,0.0798582468549037,37,5.33384604515345,5.64689037282467,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_5","BAU","central","light","LD-LR",5,"winterwheat",5.29458033628735,0.135645989264582,0.0223000632671307,37,5.25087221228377,5.33828846029092,0,0,0,37,0,0
"upper","BAU_c_l_LD-LR_6","BAU","central","light","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_1","BAU","east","heavy","LD-LR",1,"winterwheat",8.96,0,0,37,8.96,8.96,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_2","BAU","east","heavy","LD-LR",2,"winterwheat",7.88290532408936,0.0868041532134364,0.014270514882188,37,7.85493511492028,7.91087553325845,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_3","BAU","east","heavy","LD-LR",3,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_4","BAU","east","heavy","LD-LR",4,"winterwheat",8.44685182699334,0.307537920619526,0.0505589227078454,37,8.34775633848596,8.54594731550072,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_5","BAU","east","heavy","LD-LR",5,"winterwheat",7.55133888159038,0.0366868107726583,0.0060312745384883,37,7.53951758349494,7.56316017968581,0,0,0,37,0,0
"upper","BAU_e_h_LD-LR_6","BAU","east","heavy","LD-LR",6,"wosr",0,0,0,37,0,0,0,0,0,37,0,0
"upper","BAU_e_m_LD-LR_1","BAU","east","medium","LD-LR",1,"winterwheat",7.94,0,0,37,7.94,7.94,0,0,0,37,0,0
