"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
22,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.52354773593753,8.52354773593753,8.52354773593753
23,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.51914295615474,8.51914295615474,8.51914295615474
24,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.52549020015956,8.52549020015956,8.52549020015956
25,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53565257819999,8.53565257819999,8.53565257819999
26,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53116970406223,8.53116970406223,8.53116970406223
27,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53531175655088,8.53531175655088,8.53531175655088
28,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53184653799233,8.53184653799233,8.53184653799233
29,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53188175311842,8.53188175311842,8.53188175311842
30,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.52499569992476,8.52499569992476,8.52499569992476
31,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.525723642238,8.525723642238,8.525723642238
32,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53268695112339,8.53268695112339,8.53268695112339
33,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53513227991243,8.53513227991243,8.53513227991243
34,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.50776487007574,8.50776487007574,8.50776487007574
35,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.50838851495168,8.50838851495168,8.50838851495168
36,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53632447963777,8.53632447963777,8.53632447963777
37,"MIT_n_m_LD-LR_6","MIT","LD-LR","n_m_LD-LR","north","medium",6,"winterwheat",8.53459081189282,8.53459081189282,8.53459081189282
1,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
2,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
3,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
4,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
5,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
6,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
7,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
8,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
9,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
10,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
11,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
12,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
13,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
14,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
15,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
16,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
17,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
18,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
19,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
20,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
21,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
22,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
23,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
24,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
25,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
26,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
27,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
28,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
29,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
30,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
31,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
32,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
33,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
34,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
35,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
36,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
37,"MIT_n_l_LD-LR_1","MIT","LD-LR","n_l_LD-LR","north","light",1,"winterwheat",6.51,6.51,0.456
1,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.70606329591484
2,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.60871160676855
3,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.63885839462655
4,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.38013773579817
5,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.50449751400567
6,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.45000254275291
7,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.66298554072486
8,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.34151633641293
9,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.61735428309008
10,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.55502970576197
11,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.3673441617796
12,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.78021216329061
13,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.6343735243125
14,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.59594458928262
15,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.64179431158509
16,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.55456280629619
17,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.47888528173877
18,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.57552666469673
19,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.60267340720395
20,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.42024997999989
21,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.41663932991231
22,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.5985379414947
23,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.52607373555033
24,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.5984262558606
25,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.70962247686508
26,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.58148308637423
27,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.71397503214406
28,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.59076232013998
29,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.71236681240507
30,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.65006388569958
31,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.58084077998274
32,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.60724061994725
33,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.65459934529033
34,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.54777873150492
35,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.44437880949198
36,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.65206803920414
37,"MIT_n_l_LD-LR_2","MIT","LD-LR","n_l_LD-LR","north","light",2,"winterbarley",5.251,0,-5.60442310674216
1,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
2,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
3,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
4,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
5,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
6,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
7,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
8,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
9,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
10,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
11,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
12,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
13,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
14,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
15,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
16,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
17,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
18,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
19,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
20,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
21,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
22,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
23,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
24,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
25,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
26,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
27,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
28,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
29,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
30,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
31,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
32,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
33,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
34,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
35,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
36,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
37,"MIT_n_l_LD-LR_3","MIT","LD-LR","n_l_LD-LR","north","light",3,"wosr",2.37,0,0
1,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96766045042201,6.96766045042201,0.560970512413781
2,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96728680473229,6.96728680473229,0.61087999049774
3,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96603247945066,6.96603247945066,0.557046405469775
4,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.92975036686165,6.92975036686165,0.754062064256911
5,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.93156572752423,6.93156572752423,0.730630857449299
6,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.91139617461382,6.91139617461382,0.691600741946536
7,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.95825934156913,6.95825934156913,0.535516322185398
8,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.80725317630517,6.80725317630517,0.784755403567138
9,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.90342416175543,6.90342416175543,0.65508644206241
10,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96734797251978,6.96734797251978,0.628864104071335
11,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.87083346538786,6.87083346538786,0.942746101795669
12,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96884124555209,6.96884124555209,0.547438910561437
13,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.92943937384918,6.92943937384918,0.636413497407595
14,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96015515538338,6.96015515538338,0.648533812888051
15,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.95928759114147,6.95928759114147,0.636902626184074
16,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.95643415426979,6.95643415426979,0.650745350286893
17,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.91867691018937,6.91867691018937,0.742734993278176
18,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.9648846592495,6.9648846592495,0.73134632960906
19,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.951059518111,6.951059518111,0.596110644718099
20,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.81147028063826,6.81147028063826,0.740619246463978
21,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.84082109104696,6.84082109104696,0.791525768505016
22,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.92788985857526,6.92788985857526,0.797860320765036
23,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.83680658531583,6.83680658531583,0.837884433344008
24,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96294449388299,6.96294449388299,0.776470401854568
25,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.93908331468283,6.93908331468283,0.674777707524062
26,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.91771142365468,6.91771142365468,0.720653160311434
27,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.89745532680171,6.89745532680171,0.696036838030516
28,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96116661378405,6.96116661378405,0.655923122907105
29,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.95701442138301,6.95701442138301,0.599804141157922
30,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.94899991292367,6.94899991292367,0.575458704923336
31,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.94436146179401,6.94436146179401,0.769132642859439
32,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.93966449246937,6.93966449246937,0.752934250341156
33,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.96304266184665,6.96304266184665,0.586884151084117
34,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.88682684532148,6.88682684532148,0.940463499116965
35,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.87109708909682,6.87109708909682,0.794908154442607
36,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.95927036135886,6.95927036135886,0.717228958914756
37,"MIT_n_l_LD-LR_4","MIT","LD-LR","n_l_LD-LR","north","light",4,"winterwheat",6.93059791686638,6.93059791686638,0.663258669679223
1,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48240175812002
2,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.44869340985255
3,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.49265393770808
4,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.43883281368147
5,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.41748334682324
6,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.42347974165663
7,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48981875959271
8,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.38570720364264
9,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.45676066393407
10,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48130761321162
11,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.39757599246372
12,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.50143936023046
13,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48243509945375
14,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.4665064487683
15,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.49358711440445
16,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47711624778144
17,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47136945642152
18,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47161924801368
19,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.4784051323226
20,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.438033302527
21,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.45100191863658
22,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.4755342822724
23,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.46429596179043
24,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47496461984335
25,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48641255788285
26,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47262920549814
27,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47979613526449
28,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.49119191214148
29,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.50001999454598
30,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48015727673502
31,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48596225531302
32,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.48193025984839
33,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.49652764517358
34,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.45376117118086
35,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.45889308703927
36,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.47846105702969
37,"MIT_n_l_LD-LR_5","MIT","LD-LR","n_l_LD-LR","north","light",5,"driedpeas",4.36,0,-5.49012143365249
1,"MIT_n_l_LD-LR_6","MIT","LD-LR","n_l_LD-LR","north","light",6,"winterwheat",6.96902650328052,6.96902650328052,6.96902650328052
2,"MIT_n_l_LD-LR_6","MIT","LD-LR","n_l_LD-LR","north","light",6,"winterwheat",6.95960712814711,6.95960712814711,6.95960712814711
3,"MIT_n_l_LD-LR_6","MIT","LD-LR","n_l_LD-LR","north","light",6,"winterwheat",6.96327489205514,6.96327489205514,6.96327489205514
4,"MIT_n_l_LD-LR_6","MIT","LD-LR","n_l_LD-LR","north","light",6,"winterwheat",6.92144080812623,6.92144080812623,6.92144080812623
5,"MIT_n_l_LD-LR_6","MIT","LD-LR","n_l_LD-LR","north","light",6,"winterwheat",6.9466682978984,6.9466682978984,6.9466682978984
