"imp","ID","scenario","initdenres","initcondit","region","soiltype","year","crop","wtd_yield","ww_yield","wtd_prod_cost_ww"
6,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.00254741670086,7.00254741670086,0.184880420865523
7,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.11275801509836,7.11275801509836,0.0820232810838704
8,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.97367894826063,6.97367894826063,0.273242423277078
9,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.07646732735853,7.07646732735853,0.0809462773131386
10,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.94161652988014,6.94161652988014,0.00389471444479383
11,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.87049790986953,6.87049790986953,0.13632583001948
12,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.12151959074358,7.12151959074358,0.00510907825519524
13,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.10499781126938,7.10499781126938,0.0974450534056723
14,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.05396825237675,7.05396825237675,0.0750828906192949
15,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.03938937522638,7.03938937522638,0.0199229742822729
16,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.04292090677321,7.04292090677321,0.108636205419016
17,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.01806068510007,7.01806068510007,0.15318831033423
18,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.05267031824866,7.05267031824866,0.0948350329131271
19,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.09482524791888,7.09482524791888,0.114124717746473
20,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.9863220392393,6.9863220392393,0.19064676574565
21,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.04645382589278,7.04645382589278,0.251380104365299
22,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.03365496909989,7.03365496909989,0.0563846994229165
23,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.939033953913,6.939033953913,0.0228542323235095
24,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.02407048580493,7.02407048580493,0.0430162028454815
25,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.06106853506101,7.06106853506101,-0.0124075857411867
26,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.08985578626197,7.08985578626197,0.122564730362142
27,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.10833685802455,7.10833685802455,0.030158022290931
28,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.05923777516692,7.05923777516692,0.0805457879700624
29,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.10327048964755,7.10327048964755,0.0283029791818814
30,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.10414347886103,7.10414347886103,0.0755587479338287
31,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.04454121455832,7.04454121455832,0.0732866565393202
32,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.02187949194186,7.02187949194186,0.0275477294702879
33,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.10190335188165,7.10190335188165,0.0698173251409235
34,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",6.93913120917082,6.93913120917082,1.87541136309477e-05
35,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.05906859723211,7.05906859723211,0.21931571060392
36,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.07373044620096,7.07373044620096,0.0422041995347291
37,"CWW_e_m_MD-LR_2","CWW","MD-LR","e_m_MD-LR","east","medium",2,"winterwheat",7.04936495400436,7.04936495400436,0.0654217019285284
1,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.03305850445365,7.03305850445365,7.03305850445365
2,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.99485569758779,6.99485569758779,6.99485569758779
3,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.01195203896534,7.01195203896534,7.01195203896534
4,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.6400795143063,6.6400795143063,6.6400795143063
5,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.76008357880071,6.76008357880071,6.76008357880071
6,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.82384814618063,6.82384814618063,6.82384814618063
7,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.04052724767996,7.04052724767996,7.04052724767996
8,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.67631147339554,6.67631147339554,6.67631147339554
9,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.97048001874636,6.97048001874636,6.97048001874636
10,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.80353544845341,6.80353544845341,6.80353544845341
11,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.62738001768733,6.62738001768733,6.62738001768733
12,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.06115618539105,7.06115618539105,7.06115618539105
13,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.01048428183329,7.01048428183329,7.01048428183329
14,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.98178631876771,6.98178631876771,6.98178631876771
15,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.94970555577996,6.94970555577996,6.94970555577996
16,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.90267519834788,6.90267519834788,6.90267519834788
17,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.88669052543625,6.88669052543625,6.88669052543625
18,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.99579759278669,6.99579759278669,6.99579759278669
19,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.0016141124864,7.0016141124864,7.0016141124864
20,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.72740776087,6.72740776087,6.72740776087
21,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.85988020988715,6.85988020988715,6.85988020988715
22,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.97242907568862,6.97242907568862,6.97242907568862
23,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.78992836600878,6.78992836600878,6.78992836600878
24,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.97066216256032,6.97066216256032,6.97066216256032
25,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.02426306157725,7.02426306157725,7.02426306157725
26,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.99899550182114,6.99899550182114,6.99899550182114
27,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.04063439591255,7.04063439591255,7.04063439591255
28,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.98441567458172,6.98441567458172,6.98441567458172
29,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.04376379989504,7.04376379989504,7.04376379989504
30,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.01709625431805,7.01709625431805,7.01709625431805
31,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.96638779956253,6.96638779956253,6.96638779956253
32,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.96213708337546,6.96213708337546,6.96213708337546
33,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.01800188899259,7.01800188899259,7.01800188899259
34,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.83562439971598,6.83562439971598,6.83562439971598
35,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.89940404771574,6.89940404771574,6.89940404771574
36,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",7.00587678880533,7.00587678880533,7.00587678880533
37,"CWW_e_m_MD-LR_3","CWW","MD-LR","e_m_MD-LR","east","medium",3,"winterwheat",6.94073069137086,6.94073069137086,6.94073069137086
1,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.72503622440688,6.72503622440688,-1.12213862728046
2,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.68113695311236,6.68113695311236,-1.09448537501324
3,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.70157024567769,6.70157024567769,-1.13899685498342
4,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.21805534937347,6.21805534937347,-1.33386090604328
5,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.39111130861737,6.39111130861737,-1.19553985398605
6,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.45985175194787,6.45985175194787,-1.1315808151539
7,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.7268211459674,6.7268211459674,-1.12600364395723
8,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.23323226060943,6.23323226060943,-1.08006434762144
9,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.64465247059527,6.64465247059527,-1.00490651839756
10,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.46676495947006,6.46676495947006,-1.29457981604882
11,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.23308956579436,6.23308956579436,-0.972638435217646
12,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.74584886338848,6.74584886338848,-1.11402328353383
13,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.68849929329606,6.68849929329606,-1.02224792162391
14,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.67240891360462,6.67240891360462,-1.03771964578708
15,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.63387208039742,6.63387208039742,-1.10664046546166
16,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.5591753066016,6.5591753066016,-1.15803557928409
17,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.55012387963966,6.55012387963966,-0.987504659609264
18,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.69082052511701,6.69082052511701,-0.89653476415764
19,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.68134175171797,6.68134175171797,-1.08055943531494
20,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.30887087035354,6.30887087035354,-1.10112267833365
21,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.48135260623548,6.48135260623548,-0.884552614968027
22,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.66750196701966,6.66750196701966,-0.821696839166316
23,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.44671089522453,6.44671089522453,-0.860186942386297
24,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.66906509834668,6.66906509834668,-0.854093140089688
25,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.72064285790326,6.72064285790326,-0.928582718721894
26,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.68027473241535,6.68027473241535,-0.870891331560772
27,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.72810714887022,6.72810714887022,-0.850572041428504
28,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.67467735560798,6.67467735560798,-1.01749218377167
29,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.73235355238748,6.73235355238748,-1.04852164790383
30,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.69888921427748,6.69888921427748,-1.09074243448517
31,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.65567375053109,6.65567375053109,-0.876558634288212
32,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.65866306160511,6.65866306160511,-0.871974842861948
33,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.70136962182841,6.70136962182841,-1.10176275618047
34,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.51654641223152,6.51654641223152,-0.744981112342487
35,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.53873522624286,6.53873522624286,-0.884787538548942
36,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.69657089280698,6.69657089280698,-0.933763568202641
37,"CWW_e_m_MD-LR_4","CWW","MD-LR","e_m_MD-LR","east","medium",4,"winterwheat",6.61533935568898,6.61533935568898,-1.03149468398941
1,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.72757751112358,6.72757751112358,0.0114765670204644
2,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.68135169885177,6.68135169885177,0.0106431022397082
3,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.70334132751193,6.70334132751193,-0.0245400235476714
4,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.15765579851338,6.15765579851338,-0.502626004339717
5,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.35800673671109,6.35800673671109,-0.275539457322643
6,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.43025824508943,6.43025824508943,-0.205969826840168
7,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.72768095844415,6.72768095844415,0.00526765250271133
8,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.15905453475517,6.15905453475517,-0.422432062556182
9,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.63849700059853,6.63849700059853,-0.0453720859313513
10,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.45099575292151,6.45099575292151,-0.263913286619601
11,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.18345090216938,6.18345090216938,-0.416879557111114
12,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.74622737503395,6.74622737503395,0.0061005564893799
13,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.68520965229117,6.68520965229117,-0.0318597686564353
14,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67442764135434,6.67442764135434,-0.0179831537380117
15,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.63229987447832,6.63229987447832,-0.0981903408096789
16,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.54188630643978,6.54188630643978,-0.167288671912423
17,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.53599249356876,6.53599249356876,-0.163865661916497
18,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.69474641874517,6.69474641874517,-0.00216120161682376
19,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67865564868316,6.67865564868316,-0.0286422454975446
20,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.24725882108235,6.24725882108235,-0.410177441104009
21,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.44209527684327,6.44209527684327,-0.229964174655652
22,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67126418156618,6.67126418156618,-0.0353576632399886
23,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.42662610928218,6.42662610928218,-0.263795828494936
24,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67439646708149,6.67439646708149,-0.027413918641229
25,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.72458499132141,6.72458499132141,0.00498676901090001
26,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67828255336617,6.67828255336617,-0.0217271372424372
27,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.7293120305339,6.7293120305339,0.0174778904290331
28,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.67679330573313,6.67679330573313,-0.0482038318557487
29,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.73375796709473,6.73375796709473,-0.00477162280048393
30,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.69757989050355,6.69757989050355,-0.0125395101767651
31,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.65693766934594,6.65693766934594,-0.0621290295002943
32,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.66306778511089,6.66306778511089,-0.0490771672487265
33,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.70077740001664,6.70077740001664,-0.0329713816835184
34,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.51058502846518,6.51058502846518,-0.168323458055469
35,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.51056734854151,6.51056734854151,-0.174701576403884
36,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.69886110190866,6.69886110190866,-0.0111756521462016
37,"CWW_e_m_MD-LR_5","CWW","MD-LR","e_m_MD-LR","east","medium",5,"winterwheat",6.60869137328179,6.60869137328179,-0.115543629485579
1,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.57022371345867,6.57022371345867,6.57022371345867
2,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52436203830293,6.52436203830293,6.52436203830293
3,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.54688450321077,6.54688450321077,6.54688450321077
4,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",5.98792026059104,5.98792026059104,5.98792026059104
5,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.19494389967626,6.19494389967626,6.19494389967626
6,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.26823058694015,6.26823058694015,6.26823058694015
7,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.57017018984167,6.57017018984167,6.57017018984167
8,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",5.98592486135427,5.98592486135427,5.98592486135427
9,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.47984100931829,6.47984100931829,6.47984100931829
10,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.29326995157261,6.29326995157261,6.29326995157261
11,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.01867141607626,6.01867141607626,6.01867141607626
12,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.58763086238495,6.58763086238495,6.58763086238495
13,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52634203388901,6.52634203388901,6.52634203388901
14,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.51897099630086,6.51897099630086,6.51897099630086
15,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.47639971611212,6.47639971611212,6.47639971611212
16,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.38019876906008,6.38019876906008,6.38019876906008
17,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.37604522959961,6.37604522959961,6.37604522959961
18,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.53943266115134,6.53943266115134,6.53943266115134
19,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52151234145793,6.52151234145793,6.52151234145793
20,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.07187577824966,6.07187577824966,6.07187577824966
21,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.27352961423543,6.27352961423543,6.27352961423543
22,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.51631415992953,6.51631415992953,6.51631415992953
23,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.26758291477011,6.26758291477011,6.26758291477011
24,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52066064841124,6.52066064841124,6.52066064841124
25,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.56802403373869,6.56802403373869,6.56802403373869
26,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52126962213161,6.52126962213161,6.52126962213161
27,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.5715406430885,6.5715406430885,6.5715406430885
28,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.52166696257884,6.52166696257884,6.52166696257884
29,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.57569770817079,6.57569770817079,6.57569770817079
30,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.54062083930027,6.54062083930027,6.54062083930027
31,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.50206441807929,6.50206441807929,6.50206441807929
32,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.50957239128634,6.50957239128634,6.50957239128634
33,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.54362223273574,6.54362223273574,6.54362223273574
34,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.35649568879298,6.35649568879298,6.35649568879298
35,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.34311287913076,6.34311287913076,6.34311287913076
36,"CWW_e_m_MD-LR_6","CWW","MD-LR","e_m_MD-LR","east","medium",6,"winterwheat",6.54250439872982,6.54250439872982,6.54250439872982
